"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"4649","id0180",1,19,0,0,"AI","control",6,4,"Orange","f","accept",4,811
"4650","id0180",1,20,0,0,"human","control",7,3,"CornflowerBlue","j","reject",0,2090
"4651","id0180",1,21,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,451
"4652","id0180",1,22,0,0,"AI","control",5,5,"Orange","f","accept",5,504
"4653","id0180",1,23,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,327
"4654","id0180",1,24,0,0,"AI","control",4,6,"Orange","f","accept",6,171
"4655","id0181",0,1,1,0,"practice","Practice",9,1,"black","j","reject",0,1352
"4656","id0181",0,2,1,0,"practice","Practice",8,2,"black","j","reject",0,766
"4657","id0181",1,1,0,0,"AI","control",4,6,"Orange","f","accept",6,804
"4658","id0181",1,2,0,0,"AI","control",5,5,"Orange","f","accept",5,78
"4659","id0181",1,3,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,656
"4660","id0181",1,4,0,0,"AI","control",7,3,"Orange","j","reject",0,368
"4661","id0181",1,5,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,9
"4662","id0181",1,6,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,325
"4663","id0181",1,7,0,0,"AI","control",7,3,"Orange","j","reject",0,184
"4664","id0181",1,8,0,0,"AI","control",9,1,"Orange","j","reject",0,164
"4665","id0181",1,9,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,318
"4666","id0181",1,10,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,298
"4667","id0181",1,11,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,199
"4668","id0181",1,12,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,18
"4669","id0181",1,13,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,342
"4670","id0181",1,14,0,0,"AI","control",6,4,"Orange","f","accept",4,182
"4671","id0181",1,15,0,0,"AI","control",5,5,"Orange","f","accept",5,154
"4672","id0181",1,16,0,0,"AI","control",9,1,"Orange","j","reject",0,150
"4673","id0181",1,17,0,0,"AI","control",8,2,"Orange","j","reject",0,104
"4674","id0181",1,18,0,0,"AI","control",6,4,"Orange","f","accept",4,337
"4675","id0181",1,19,0,0,"AI","control",4,6,"Orange","f","accept",6,73
"4676","id0181",1,20,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,43
"4677","id0181",1,21,0,0,"human","control",7,3,"CornflowerBlue","j","reject",0,1112
"4678","id0181",1,22,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,108
"4679","id0181",1,23,0,0,"AI","control",8,2,"Orange","j","reject",0,293
"4680","id0181",1,24,0,1,"human","control",7,3,"CornflowerBlue","j","reject",0,549
"4681","id0182",0,1,1,0,"practice","Practice",1,9,"black","f","accept",9,791
"4682","id0182",0,2,1,0,"practice","Practice",4,6,"black","f","accept",6,268
"4683","id0182",1,1,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,656
"4684","id0182",1,2,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,1210
"4685","id0182",1,3,0,0,"AI","training_receiver_self",7,3,"Orange","f","accept",3,700
"4686","id0182",1,4,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,352
"4687","id0182",1,5,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,593
"4688","id0182",1,6,0,1,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,210
"4689","id0182",1,7,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,34
"4690","id0182",1,8,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,468
"4691","id0182",1,9,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,323
"4692","id0182",1,10,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,183
"4693","id0182",1,11,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,634
"4694","id0182",1,12,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,2236
"4695","id0182",1,13,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,2511
"4696","id0182",1,14,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,956
"4697","id0182",1,15,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,4752
"4698","id0182",1,16,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,7982
"4699","id0182",1,17,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,83
"4700","id0182",1,18,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,310
"4701","id0182",1,19,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,138
"4702","id0182",1,20,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,9
"4703","id0182",1,21,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,398
"4704","id0182",1,22,0,0,"AI","training_receiver_self",7,3,"Orange","f","accept",3,490
"4705","id0182",1,23,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,413
"4706","id0182",1,24,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,222
"4707","id0183",0,1,1,0,"practice","Practice",1,9,"black","j","reject",0,279
"4708","id0183",0,2,1,0,"practice","Practice",2,8,"black","f","accept",8,419
"4709","id0183",1,1,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,611
"4710","id0183",1,2,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,396
"4711","id0183",1,3,0,0,"AI","training_receiver_others",6,4,"CornflowerBlue","f","accept",4,861
"4712","id0183",1,4,0,0,"human","training_receiver_others",8,2,"Orange","j","reject",0,244
"4713","id0183",1,5,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,398
"4714","id0183",1,6,0,0,"human","training_receiver_others",9,1,"Orange","j","reject",0,394
"4715","id0183",1,7,0,0,"human","training_receiver_others",7,3,"Orange","j","reject",0,670
"4716","id0183",1,8,0,0,"AI","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,269
"4717","id0183",1,9,0,0,"human","training_receiver_others",4,6,"Orange","f","accept",6,364
"4718","id0183",1,10,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,289
"4719","id0183",1,11,0,0,"human","training_receiver_others",6,4,"Orange","f","accept",4,355
"4720","id0183",1,12,0,0,"AI","training_receiver_others",6,4,"CornflowerBlue","f","accept",4,473
"4721","id0183",1,13,0,0,"human","training_receiver_others",4,6,"Orange","f","accept",6,677
"4722","id0183",1,14,0,0,"human","training_receiver_others",5,5,"Orange","f","accept",5,416
"4723","id0183",1,15,0,0,"human","training_receiver_others",7,3,"Orange","j","reject",0,302
"4724","id0183",1,16,0,1,"human","training_receiver_others",9,1,"Orange","j","reject",0,589
"4725","id0183",1,17,0,0,"AI","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,284
"4726","id0183",1,18,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,300
"4727","id0183",1,19,0,0,"human","training_receiver_others",5,5,"Orange","f","accept",5,606
"4728","id0183",1,20,0,0,"human","training_receiver_others",8,2,"Orange","j","reject",0,528
"4729","id0183",1,21,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,289
"4730","id0183",1,22,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,461
"4731","id0183",1,23,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,292
"4732","id0183",1,24,0,0,"human","training_receiver_others",6,4,"Orange","f","accept",4,347
"4733","id0184",0,1,1,0,"practice","Practice",3,7,"black","f","accept",7,1329
"4734","id0184",0,2,1,0,"practice","Practice",1,9,"black","f","accept",9,406
"4735","id0184",1,1,0,0,"AI","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,1230
"4736","id0184",1,2,0,0,"AI","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,203
"4737","id0184",1,3,0,0,"human","training_receiver_self",5,5,"Orange","f","accept",5,2458
"4738","id0184",1,4,0,0,"AI","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,4564
"4739","id0184",1,5,0,0,"human","training_receiver_self",6,4,"Orange","j","reject",0,426
"4740","id0184",1,6,0,0,"AI","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,5059
"4741","id0184",1,7,0,0,"human","training_receiver_self",6,4,"Orange","j","reject",0,677
"4742","id0184",1,8,0,0,"AI","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,820
"4743","id0184",1,9,0,0,"AI","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,970
"4744","id0184",1,10,0,1,"AI","training_receiver_self",6,4,"CornflowerBlue","j","reject",0,973
"4745","id0184",1,11,0,0,"human","training_receiver_self",7,3,"Orange","j","reject",0,660
"4746","id0184",1,12,0,0,"AI","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,148
"4747","id0184",1,13,0,0,"human","training_receiver_self",9,1,"Orange","j","reject",0,2022
"4748","id0184",1,14,0,0,"human","training_receiver_self",5,5,"Orange","f","accept",5,309
